exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10
0081,0348,0390,0950,1671,no_exam,no_exam,no_exam,no_exam,no_exam
1720,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,0134,1575,2249,2352,2355,2359,no_exam,no_exam,no_exam
2026,2031,2033,2248,2303,no_exam,no_exam,no_exam,no_exam,no_exam
0940,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0676,1578,1579,1585,1982,no_exam,no_exam,no_exam,no_exam,no_exam
0806,0832,1680,1979,2267,no_exam,no_exam,no_exam,no_exam,no_exam
0083,0096,1100,1675,2090,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,0868,1093,1685,no_exam,no_exam,no_exam,no_exam,no_exam
1460,1476,1483,1494,1952,no_exam,no_exam,no_exam,no_exam,no_exam
0935,2324,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0972,2111,2112,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1641,1642,1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0741,0745,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0288,0289,0293,1674,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0380,1116,1985,2245,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1629,1631,1688,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1524,1530,1630,1687,2037,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0572,1124,1316,1675,no_exam,no_exam,no_exam,no_exam,no_exam
0322,0324,0631,1959,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0556,0586,0587,1687,1986,2090,no_exam,no_exam,no_exam,no_exam
1178,1209,1469,1474,2247,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0663,0677,1040,1465,no_exam,no_exam,no_exam,no_exam,no_exam
0811,0815,1465,1694,1993,no_exam,no_exam,no_exam,no_exam,no_exam
0607,0608,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0631,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0509,1083,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2167,2169,2176,2179,2227,no_exam,no_exam,no_exam,no_exam,no_exam
0639,1961,1973,1994,2194,no_exam,no_exam,no_exam,no_exam,no_exam
0393,0440,1688,1986,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2241,2243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1037,2041,2071,2316,no_exam,no_exam,no_exam,no_exam,no_exam
0509,1123,2321,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0427,0438,0439,1687,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0583,1630,1842,2024,2326,no_exam,no_exam,no_exam,no_exam,no_exam
1179,1350,1469,2218,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1894,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1812,1818,1905,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0104,0152,0795,0872,1794,2316,no_exam,no_exam,no_exam,no_exam
0096,0378,0410,1479,1985,no_exam,no_exam,no_exam,no_exam,no_exam
2338,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0642,1673,1911,2090,no_exam,no_exam,no_exam,no_exam,no_exam
1627,1630,1687,1986,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0455,0575,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0847,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0305,0307,0308,0694,1802,1898,no_exam,no_exam,no_exam,no_exam
0030,1715,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0263,0265,0266,1128,1673,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1628,1631,1688,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1672,1787,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2113,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1557,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0189,0564,0872,1478,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1144,1677,2250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0156,0880,0881,0885,1793,1798,2074,no_exam,no_exam,no_exam
0386,0572,1063,1673,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2229,2231,2232,2249,2305,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0637,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1264,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,1487,2025,2032,2050,2052,no_exam,no_exam,no_exam,no_exam
0649,0657,0689,1444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0507,1478,1694,1852,1954,1994,no_exam,no_exam,no_exam,no_exam
0541,0776,1609,1786,1898,no_exam,no_exam,no_exam,no_exam,no_exam
0876,0881,0885,1793,2318,no_exam,no_exam,no_exam,no_exam,no_exam
0187,0189,0190,0380,2326,no_exam,no_exam,no_exam,no_exam,no_exam
1759,1760,1765,1779,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0572,1084,1675,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0835,0854,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0660,0684,1396,1794,2068,no_exam,no_exam,no_exam,no_exam,no_exam
2023,2069,2155,2158,2316,no_exam,no_exam,no_exam,no_exam,no_exam
0739,0740,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0698,0781,0785,0791,2097,no_exam,no_exam,no_exam,no_exam,no_exam
1281,1316,2292,2380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0677,1483,1949,2039,2050,no_exam,no_exam,no_exam,no_exam
1675,1786,1852,1948,2070,no_exam,no_exam,no_exam,no_exam,no_exam
0140,0147,0677,1805,2090,no_exam,no_exam,no_exam,no_exam,no_exam
0654,1524,1525,1530,1630,no_exam,no_exam,no_exam,no_exam,no_exam
0103,1673,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1523,2245,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0393,0394,1316,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0556,1687,1986,2326,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0100,0110,0773,1472,no_exam,no_exam,no_exam,no_exam,no_exam
1063,1982,2188,2345,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1166,1249,1843,1844,1845,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0251,0253,0254,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0771,1069,2071,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,0868,1058,1685,no_exam,no_exam,no_exam,no_exam,no_exam
0142,0644,0703,1205,2038,no_exam,no_exam,no_exam,no_exam,no_exam
0430,0437,0444,0447,0448,2364,no_exam,no_exam,no_exam,no_exam
0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0882,1803,1809,1950,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,1570,1753,1755,1907,no_exam,no_exam,no_exam,no_exam,no_exam
0660,0661,0722,2148,2150,no_exam,no_exam,no_exam,no_exam,no_exam
0573,0637,1672,1956,2067,no_exam,no_exam,no_exam,no_exam,no_exam
2066,2156,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0673,1805,2289,2350,2365,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,2106,2249,2286,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0881,1805,1957,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1460,1687,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2060,2062,2063,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0074,0900,1154,1349,1393,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1678,2250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0868,2282,2352,2356,2359,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0650,0660,0665,0685,2090,no_exam,no_exam,no_exam,no_exam
0695,0795,0796,0797,1794,no_exam,no_exam,no_exam,no_exam,no_exam
1663,1665,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1720,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0917,0958,0959,1157,1183,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0003,0507,0806,1691,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0878,0888,1794,2037,2330,no_exam,no_exam,no_exam,no_exam
0548,1469,2079,2089,2097,no_exam,no_exam,no_exam,no_exam,no_exam
1210,1955,1967,1970,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0872,1316,1685,1787,2261,no_exam,no_exam,no_exam,no_exam,no_exam
0583,1688,1842,2070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1798,1806,1807,2106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0354,1054,1579,2106,2348,no_exam,no_exam,no_exam,no_exam,no_exam
0251,0254,0257,1176,1363,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0574,1359,1675,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0432,0806,1629,1631,1861,no_exam,no_exam,no_exam,no_exam,no_exam
0852,1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0527,0867,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0072,0095,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0349,1260,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1648,1662,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1478,1489,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1842,1871,1872,2193,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0381,0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0318,0959,1918,2203,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0091,0123,1450,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0590,1510,1984,2099,no_exam,no_exam,no_exam,no_exam,no_exam
0574,1687,1853,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1680,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0380,0406,1985,2099,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1465,1567,2296,2301,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1027,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0560,0587,1399,1688,1786,2201,no_exam,no_exam,no_exam,no_exam
2247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1676,1787,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1677,2067,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0840,0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0358,0676,1579,1772,1982,no_exam,no_exam,no_exam,no_exam,no_exam
2053,2054,2061,2062,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0565,0615,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0648,0660,0677,0686,1898,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,2066,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,1948,2088,2097,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0210,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,1491,2051,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0557,0586,0587,1529,2068,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0546,0575,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0801,0804,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2007,2009,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0447,1635,1636,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0276,0872,1786,1982,2295,no_exam,no_exam,no_exam,no_exam,no_exam
0389,1445,1452,1673,2303,no_exam,no_exam,no_exam,no_exam,no_exam
1559,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1629,1631,1688,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0579,0580,2106,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1219,1966,2106,2250,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0119,0123,0132,1163,2384,no_exam,no_exam,no_exam,no_exam
0209,0458,0469,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0715,0995,0996,1982,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0637,2071,2155,2156,2160,no_exam,no_exam,no_exam,no_exam,no_exam
0393,1672,1926,1929,1958,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0275,1983,2283,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0380,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1021,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0515,0519,0520,1399,1471,no_exam,no_exam,no_exam,no_exam
0516,1465,1696,1993,1994,2247,no_exam,no_exam,no_exam,no_exam
0394,0398,1958,2225,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1798,1803,1900,1964,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0214,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0448,0561,1955,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1968,1969,1973,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0396,1570,1753,1755,1907,no_exam,no_exam,no_exam,no_exam,no_exam
0391,1485,1852,2043,2247,no_exam,no_exam,no_exam,no_exam,no_exam
1498,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0806,1630,1688,2089,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0905,0941,0960,0962,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0608,0610,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0621,1269,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0506,1790,1798,2071,2318,no_exam,no_exam,no_exam,no_exam,no_exam
1765,1770,1771,2298,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1443,2210,2220,2231,2232,2233,no_exam,no_exam,no_exam,no_exam
0160,0886,1343,2327,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,0819,0828,1460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0642,0654,0868,1609,1852,no_exam,no_exam,no_exam,no_exam,no_exam
0429,0430,0433,0440,1688,no_exam,no_exam,no_exam,no_exam,no_exam
1483,2070,2221,2236,2247,no_exam,no_exam,no_exam,no_exam,no_exam
0073,1122,1470,1671,2207,no_exam,no_exam,no_exam,no_exam,no_exam
0175,1630,1688,1986,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0509,0575,1687,2249,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0438,0439,0872,1687,1986,2364,no_exam,no_exam,no_exam,no_exam
0001,0806,1687,1986,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0872,1066,2029,2071,2091,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0900,1122,2068,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0841,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0010,0016,0872,no_exam,no_exam,no_exam,no_exam,no_exam
1480,1685,1786,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0541,0772,0773,1610,1794,no_exam,no_exam,no_exam,no_exam,no_exam
1046,1295,1673,2156,2316,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0637,1101,1673,1911,no_exam,no_exam,no_exam,no_exam,no_exam
0326,0327,0328,1223,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0049,0065,0095,1192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1651,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0270,0503,0868,1136,2067,no_exam,no_exam,no_exam,no_exam,no_exam
0465,1529,1640,1641,2326,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0747,0748,0868,1625,1786,no_exam,no_exam,no_exam,no_exam,no_exam
0284,0295,1121,1675,2345,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1559,1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0381,1916,1933,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1237,2172,2175,2176,2179,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0844,0847,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1457,1490,2046,2064,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0391,0868,1075,1359,1461,no_exam,no_exam,no_exam,no_exam,no_exam
0872,1087,1687,1787,1984,no_exam,no_exam,no_exam,no_exam,no_exam
0505,1791,1795,1864,1899,1986,no_exam,no_exam,no_exam,no_exam
0446,0583,1487,2024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0606,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1385,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1902,2118,2330,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0158,2244,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1646,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0754,0757,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1557,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0873,1686,2090,2101,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0323,1174,1460,1672,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0811,0812,0815,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0261,1061,1423,2031,2316,no_exam,no_exam,no_exam,no_exam,no_exam
0393,0396,0583,0584,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0351,0353,0355,0503,1049,1672,no_exam,no_exam,no_exam,no_exam
1630,1687,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0755,0996,0998,1983,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1220,1222,1257,1266,2250,no_exam,no_exam,no_exam,no_exam,no_exam
0631,1424,1963,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1430,1431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0573,1881,2099,2206,no_exam,no_exam,no_exam,no_exam,no_exam
0575,0637,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0503,0776,1794,1898,2283,no_exam,no_exam,no_exam,no_exam,no_exam
0389,1985,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1198,2088,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0950,1312,1363,1430,2219,no_exam,no_exam,no_exam,no_exam,no_exam
0654,0663,1168,1216,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0901,0950,1987,2066,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0020,0022,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0581,0582,1489,1949,2250,no_exam,no_exam,no_exam,no_exam
0766,0768,0769,0770,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1167,2044,2079,2086,2087,no_exam,no_exam,no_exam,no_exam,no_exam
0507,0574,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1607,1952,2023,2070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0105,1051,1471,1671,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,1316,1805,1853,2071,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0575,1678,2083,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0837,0844,0854,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0558,0559,0563,0586,0587,0593,0597,no_exam,no_exam,no_exam
0335,0337,0339,0345,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0319,0323,0324,0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1039,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0776,0782,0783,0787,0868,1673,2291,no_exam,no_exam,no_exam
1765,1767,1770,2287,2320,no_exam,no_exam,no_exam,no_exam,no_exam
0556,0586,0587,1193,1866,1986,no_exam,no_exam,no_exam,no_exam
0575,0872,1678,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1528,1535,1537,1540,1542,1549,1627,no_exam,no_exam,no_exam
0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1103,1316,1398,1399,1678,no_exam,no_exam,no_exam,no_exam,no_exam
1109,1946,2029,2066,2213,no_exam,no_exam,no_exam,no_exam,no_exam
1354,1678,1979,2068,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0835,0854,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0386,0388,0575,1678,2071,no_exam,no_exam,no_exam,no_exam,no_exam
1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0267,0273,0274,0509,0868,no_exam,no_exam,no_exam,no_exam,no_exam
0891,0898,0899,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0510,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0507,1460,1677,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1828,1905,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0602,0611,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1649,1650,1652,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0458,1641,1647,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1077,1295,2068,2157,2159,2316,no_exam,no_exam,no_exam,no_exam
0842,0844,1802,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0847,1557,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0250,0380,0408,0581,0582,1489,no_exam,no_exam,no_exam,no_exam
0637,0750,1119,1675,2070,no_exam,no_exam,no_exam,no_exam,no_exam
0020,2187,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0389,0573,1881,2074,2319,no_exam,no_exam,no_exam,no_exam,no_exam
0385,0574,1045,1685,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
1525,1527,1530,1532,1805,no_exam,no_exam,no_exam,no_exam,no_exam
0103,1469,1641,1642,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0575,1145,1687,1979,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
2324,2402,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0348,1006,1465,1671,1981,no_exam,no_exam,no_exam,no_exam,no_exam
1646,1720,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0014,0015,0020,1206,no_exam,no_exam,no_exam,no_exam,no_exam
0080,0958,0959,1671,2249,no_exam,no_exam,no_exam,no_exam,no_exam
0394,0586,1281,2247,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
