exam1,exam2,exam3,exam4,exam5,exam6,exam7
0069,0070,0071,0072,0073,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0011,0045,0067,0107,no_exam,no_exam,no_exam
0047,0048,0049,0050,0108,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0011,0112,0113,0139,0170,no_exam,no_exam
0013,0018,0019,0020,0021,no_exam,no_exam
0012,0047,0048,0049,0050,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,0018,0019,0020,0021,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0048,0064,0140,0143,no_exam,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0015,0112,0113,0139,0170,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0008,0067,0107,0132,0136,no_exam,no_exam
0008,0104,0113,no_exam,no_exam,no_exam,no_exam
0008,0014,0067,0130,0132,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0045,0067,0108,0132,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0008,0067,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0047,0048,0049,0050,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0015,0018,0019,0020,0021,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0048,0064,0108,0143,no_exam,no_exam,no_exam
0014,0047,0048,0049,0050,no_exam,no_exam
0047,0048,0049,0050,0126,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0015,0075,0112,0113,0136,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0047,0048,0049,0050,0125,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0008,0067,0100,0130,0132,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0008,0017,0067,0108,0132,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0075,0112,0113,0139,no_exam,no_exam,no_exam
0018,0019,0020,0021,0125,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0075,0112,0113,0139,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0009,0066,0108,0130,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0048,0064,0108,0143,no_exam,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0048,0064,0143,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0064,0131,0168,0169,0183,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0048,0064,0100,0143,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0017,0067,0100,0136,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0010,0047,0048,0049,0050,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,0047,0048,0049,0050,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0017,0067,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0066,0100,0136,0140,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0017,0067,0103,0132,no_exam,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,0131,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0104,0112,0113,0139,0170,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0011,0045,0066,0130,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0013,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0018,0019,0020,0021,0108,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0008,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0008,0067,0100,0132,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0112,0113,0139,0170,0183,no_exam,no_exam
0008,0017,0067,0132,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0064,0131,0168,0169,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0017,0045,0067,0108,0132,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0014,0048,0064,0143,no_exam,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0070,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0066,0130,0136,0140,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0012,0112,0113,0139,0170,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0112,0113,0139,0170,0183,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0018,0019,0020,0021,0108,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0075,0112,0113,0139,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0064,0131,0168,0169,0183,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0075,0100,0112,0113,0139,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0008,0011,0067,0107,no_exam,no_exam,no_exam
0012,0045,0066,0136,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,0018,0019,0020,0021,no_exam,no_exam
0015,0047,0048,0049,0050,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0013,0047,0048,0049,0050,no_exam,no_exam
0048,0064,0143,0183,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0136,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0020,0021,0101,no_exam,no_exam
0131,0141,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0048,0049,0050,0125,no_exam,no_exam
0010,0112,0113,0139,0170,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0008,0067,0100,0110,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0048,0064,0143,0183,no_exam,no_exam,no_exam
0013,0045,0067,0107,0136,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0067,0136,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0045,0130,no_exam,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,0108,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0064,0100,0131,0168,0169,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0075,0112,0113,0139,no_exam,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0045,0066,0108,0130,0136,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0013,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0067,0130,0132,no_exam,no_exam,no_exam
0064,0100,0131,0168,0169,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0015,0018,0019,0020,0021,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0104,0112,0113,0139,0170,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0015,0047,0048,0049,0050,no_exam,no_exam
0012,0018,0019,0020,0021,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0100,0112,0113,0139,0170,no_exam,no_exam
0008,0067,0104,0131,no_exam,no_exam,no_exam
0048,0064,0143,no_exam,no_exam,no_exam,no_exam
0047,0048,0049,0050,0109,0136,no_exam
0010,0047,0048,0049,0050,no_exam,no_exam
0136,0140,no_exam,no_exam,no_exam,no_exam,no_exam
0012,0135,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0064,0100,0131,0168,0169,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0008,0017,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,0018,0019,0020,0021,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0045,0067,0107,0136,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0013,0047,0048,0049,0050,no_exam,no_exam
0009,0066,0073,0130,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0015,0112,0113,0139,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0011,0045,0067,0110,0111,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0008,0067,0107,0136,no_exam,no_exam,no_exam
0066,0130,0136,0140,no_exam,no_exam,no_exam
0010,0017,0045,0067,0132,no_exam,no_exam
0017,0018,0019,0020,0132,no_exam,no_exam
0009,0014,0066,0130,0136,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0112,0113,0139,0170,0183,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0022,0023,0025,0026,0028,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0020,0021,0105,no_exam,no_exam
0064,0131,0168,0169,0183,no_exam,no_exam
0010,0112,0113,0139,0170,no_exam,no_exam
0018,0019,0020,0021,0105,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0018,0019,0021,0101,no_exam,no_exam,no_exam
0067,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0093,0095,0098,no_exam,no_exam,no_exam
0013,0018,0019,0020,0021,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0018,0019,0020,0021,0133,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0064,0108,0131,0168,0169,no_exam,no_exam
0069,0070,0071,0072,0081,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0017,0018,0019,0020,0021,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,0066,0130,0136,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0100,0112,0113,0139,0170,no_exam,no_exam
0011,0065,0082,0083,0084,no_exam,no_exam
0001,0002,0003,0065,no_exam,no_exam,no_exam
0100,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0064,0106,0136,0143,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0059,0060,0061,no_exam,no_exam,no_exam,no_exam
0051,0052,0053,0054,0055,no_exam,no_exam
0090,0091,0096,0180,no_exam,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0086,0145,0146,0148,no_exam,no_exam,no_exam
0022,0023,0024,0026,0028,no_exam,no_exam
0145,0146,0148,0151,no_exam,no_exam,no_exam
0003,0129,0154,0162,no_exam,no_exam,no_exam
0064,0131,0168,0169,no_exam,no_exam,no_exam
0011,0045,0066,no_exam,no_exam,no_exam,no_exam
0011,0047,0048,0049,0050,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0018,0019,0020,0021,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0008,0013,0067,0107,no_exam,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0012,0112,0113,0139,0170,no_exam,no_exam
0022,0023,0025,0026,0028,no_exam,no_exam
0010,0018,0019,0020,0021,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0017,0067,0132,0136,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0001,0002,0003,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0022,0023,0026,0029,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0051,0052,0053,0054,0055,no_exam,no_exam
0074,0138,0184,no_exam,no_exam,no_exam,no_exam
0076,0131,0141,0142,no_exam,no_exam,no_exam
0048,0064,0136,0143,no_exam,no_exam,no_exam
0068,0101,0137,0167,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0064,0126,0131,0168,0169,no_exam,no_exam
0014,0018,0019,0020,0021,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0009,0066,0130,0136,no_exam,no_exam,no_exam
0047,0049,0050,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0014,0112,0113,0139,0170,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0053,0055,0106,0108,no_exam,no_exam,no_exam
0076,0131,no_exam,no_exam,no_exam,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0047,0052,0053,0086,no_exam,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0051,0052,0053,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0010,0018,0019,0020,0021,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0045,0066,0100,no_exam,no_exam,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0001,0002,0003,0011,no_exam,no_exam,no_exam
0108,0139,0170,no_exam,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0047,0048,0049,0050,0143,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0045,0067,0107,0136,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0009,0013,0066,0130,no_exam,no_exam,no_exam
0064,0131,0168,0169,no_exam,no_exam,no_exam
0112,0113,0139,0170,no_exam,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0076,0131,0141,0142,0144,no_exam,no_exam
0011,0086,0145,0146,0148,no_exam,no_exam
0012,0046,0068,0134,0137,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0013,0046,0068,0134,0137,no_exam,no_exam
0010,0068,0134,0137,0167,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0008,0015,0067,0107,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0045,0066,0130,0136,no_exam,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0130,0132,0136,no_exam,no_exam
0045,0066,0104,0130,0136,no_exam,no_exam
0017,0068,0134,0137,no_exam,no_exam,no_exam
0008,0130,0132,0135,no_exam,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0017,0045,0067,0104,0132,no_exam,no_exam
0012,0045,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0008,0067,0110,0111,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0008,0011,0067,0107,0136,no_exam,no_exam
0045,0067,0103,0107,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0012,0045,0066,0130,0136,no_exam,no_exam
0013,0017,0045,0067,0132,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0046,0068,0103,0134,0137,no_exam,no_exam
0008,0017,0132,0135,no_exam,no_exam,no_exam
0045,0067,0100,0110,0111,no_exam,no_exam
0046,0068,0100,0134,0137,no_exam,no_exam
0013,0068,0107,0134,0137,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0015,0017,0045,0067,0132,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0045,0067,0107,0136,0140,no_exam,no_exam
0008,0010,0067,0107,0136,no_exam,no_exam
0008,0017,0067,0132,0136,no_exam,no_exam
0045,0067,0100,0130,0132,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0045,0067,0100,0130,0132,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0015,0017,0045,0067,0132,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0008,0017,0067,0103,0132,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0008,0015,0067,0110,0111,no_exam,no_exam
0009,0130,0135,no_exam,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0008,0067,0100,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0017,0045,0067,0132,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0008,0130,0132,0135,no_exam,no_exam,no_exam
0017,0045,0067,0132,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0013,0068,0134,0137,0167,no_exam,no_exam
0010,0045,0067,0107,0136,no_exam,no_exam
0012,0045,0066,0130,0136,no_exam,no_exam
0100,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
0008,0010,0017,0067,0132,no_exam,no_exam
0008,0107,0135,no_exam,no_exam,no_exam,no_exam
0008,0067,0100,0110,0111,no_exam,no_exam
0010,0017,0045,0132,no_exam,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0008,0017,0067,0100,0132,no_exam,no_exam
0015,0045,0067,0130,0132,no_exam,no_exam
0017,0045,0067,0100,0132,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0045,0107,0135,no_exam,no_exam,no_exam,no_exam
