exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10,exam11
0051,0094,0209,0210,0399,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0361,0395,0445,0446,0447,0448,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0159,0172,0291,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0242,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,0415,no_exam,no_exam,no_exam,no_exam
0227,0243,0305,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0159,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0243,0315,0344,0355,0431,no_exam,no_exam,no_exam
0001,0065,0157,0203,0282,0344,0355,0431,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,0396,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0243,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0290,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0425,0431,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0243,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0157,0203,0204,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0085,0172,0291,0323,0324,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0287,0315,0344,0355,0431,no_exam,no_exam,no_exam
0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0242,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0243,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0243,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0282,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0242,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0289,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0092,0130,0218,0355,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0204,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0159,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0242,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,0425,no_exam,no_exam,no_exam,no_exam
0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0227,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0052,0084,0282,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0003,0065,0157,0203,0204,0214,0355,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0289,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0085,0112,0159,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0157,0242,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0159,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0243,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0113,0114,0204,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0415,0431,no_exam,no_exam,no_exam
0157,0203,0240,0241,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0001,0023,0024,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0242,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0252,0253,0254,0255,0355,0428,0440,no_exam,no_exam,no_exam
0037,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0227,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0415,0431,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0252,0253,0254,0255,0287,0355,0403,0428,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0315,0344,0355,0431,no_exam,no_exam,no_exam
0048,0049,0092,0396,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0287,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0415,0425,no_exam,no_exam,no_exam,no_exam
0056,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0204,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0243,0344,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0287,0416,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0242,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0226,0243,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0056,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0157,0203,0240,0241,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,0425,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0204,0344,0355,0431,no_exam,no_exam,no_exam
0204,0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0227,0282,0305,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0226,0305,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0242,0315,0344,0355,0431,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0242,0305,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0094,0209,0210,0399,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0204,0242,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0426,0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0243,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0159,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0085,0112,0158,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0157,0425,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0287,0315,0344,0355,0431,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0440,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0426,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0282,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0146,0204,0306,0310,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,0425,no_exam,no_exam,no_exam,no_exam
0426,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0204,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0227,0282,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0243,0282,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0204,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0242,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,0440,no_exam,no_exam,no_exam
0056,0243,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0252,0253,0254,0255,0282,0355,0403,0428,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0243,0315,0344,0355,0431,no_exam,no_exam,no_exam
0159,0252,0253,0254,0255,0355,0403,0428,no_exam,no_exam,no_exam
0252,0253,0254,0255,0355,0403,0428,0440,no_exam,no_exam,no_exam
0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,0440,no_exam,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,0440,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0243,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0085,0112,0159,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0002,0065,0277,0282,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0305,0416,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0287,0344,0355,0431,no_exam,no_exam,no_exam
0204,0416,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0289,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0425,0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0085,0172,0282,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0159,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,0440,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0426,0431,no_exam,no_exam,no_exam
0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0095,0252,0253,0254,0255,0287,0355,0428,no_exam,no_exam,no_exam
0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0227,0305,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0426,0431,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0361,0395,0445,0446,0447,0448,no_exam,no_exam,no_exam,no_exam
0091,0109,0170,0333,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0183,0197,0289,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0361,0395,0445,0446,0447,0448,no_exam,no_exam,no_exam,no_exam
0113,0114,0243,0366,0368,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0091,0109,0170,0333,0360,0361,0395,0425,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0001,0065,0243,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0360,0361,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0242,0276,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0282,0344,0355,0431,no_exam,no_exam,no_exam
0157,0203,0240,0241,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0158,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0413,0416,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0158,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0159,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0037,0426,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0291,0323,0325,0361,0426,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0242,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0252,0253,0254,0255,0355,0403,0415,0428,no_exam,no_exam,no_exam
0157,0203,0204,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0024,0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0228,0290,0305,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0291,0323,0325,0361,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0158,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0440,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0415,0431,no_exam,no_exam,no_exam
0282,0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0282,0416,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0014,0085,0172,0282,0323,0324,0361,no_exam,no_exam,no_exam,no_exam
0466,0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0037,0282,0465,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0159,0183,0197,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0466,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0282,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0282,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam
0157,0227,0305,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0242,0401,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0305,0415,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,0410,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0242,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0056,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0305,0415,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0243,0344,0355,0431,no_exam,no_exam,no_exam
0157,0203,0240,0241,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0049,0092,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0056,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0243,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0134,0135,0136,0242,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0095,0158,0252,0253,0254,0255,0355,0428,no_exam,no_exam,no_exam
0226,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0065,0277,0316,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0361,0395,0445,0446,0447,0448,no_exam,no_exam,no_exam,no_exam
0039,0040,0041,0145,0401,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0305,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0091,0109,0170,0333,0360,0361,0395,0426,no_exam,no_exam,no_exam
0183,0197,0360,0365,0395,0415,no_exam,no_exam,no_exam,no_exam,no_exam
